PSID Gene Module kTotal kWithin kOut kDiff rank
TRMT2B-AS1 TRMT2B-AS1 violet 29.6886118089312 7.24530278343601 22.4433090254952 -15.1980062420592 1
AC243967.2 AC243967.2 violet 26.8313211899455 5.61226957774105 21.2190516122045 -15.6067820344634 2
AC008687.1 AC008687.1 violet 20.9248266038176 4.3685044713998 16.5563221324178 -12.187817661018 3
AC092100.1 AC092100.1 violet 26.1733893642001 4.2360226773604 21.9373666868397 -17.7013440094793 4
CCL15-CCL14 CCL15-CCL14 violet 23.8271936234875 4.20975372808145 19.617439895406 -15.4076861673245 5
AC011523.1 AC011523.1 violet 21.7376163788096 4.02983011116112 17.7077862676485 -13.6779561564874 6
SEPT14 SEPT14 violet 20.9335765595319 3.46087511993863 17.4727014395933 -14.0118263196547 7
AL354714.1 AL354714.1 violet 21.3709281367918 3.4315688930683 17.9393592437235 -14.5077903506552 8
RNU7-69P RNU7-69P violet 20.0494690628829 3.30839389469712 16.7410751681858 -13.4326812734887 9
AC009336.3 AC009336.3 violet 19.1396345479497 3.28084059050298 15.8587939574467 -12.5779533669437 10
RNA5SP271 RNA5SP271 violet 19.7499491364844 3.27717718708428 16.4727719494001 -13.1955947623159 11
AC005358.2 AC005358.2 violet 25.1802456869385 3.22759781205836 21.9526478748801 -18.7250500628218 12
AC025281.1 AC025281.1 violet 20.5350485052345 3.14522203526251 17.389826469972 -14.2446044347095 13
NCOR1P3 NCOR1P3 violet 19.8759768469528 3.10569566072177 16.7702811862311 -13.6645855255093 14
AC009468.2 AC009468.2 violet 21.2582373780808 3.09697747586276 18.1612599022181 -15.0642824263553 15
SEPT14P1 SEPT14P1 violet 24.2339123890269 3.07309846419301 21.1608139248339 -18.0877154606408 16
SEPT7P4 SEPT7P4 violet 23.4659378075915 3.05522122691331 20.4107165806782 -17.3554953537649 17
AC093655.1 AC093655.1 violet 22.0143186780276 3.04775181802027 18.9665668600073 -15.918815041987 18
AC099654.15 AC099654.15 violet 19.9878460708505 2.77511802703634 17.2127280438142 -14.4376100167778 19
SSX3 SSX3 violet 21.771549990523 2.73245719259116 19.0390927979319 -16.3066356053407 20
AC069285.2 AC069285.2 violet 18.1731340166655 2.70915163520901 15.4639823814565 -12.7548307462475 21
RN7SL332P RN7SL332P violet 19.035604389337 2.69740436505135 16.3382000242857 -13.6407956592343 22
SEL1L2 SEL1L2 violet 25.9505470120941 2.64536234759694 23.3051846644971 -20.6598223169002 23
AC011362.1 AC011362.1 violet 21.4549126629664 2.64346987169134 18.811442791275 -16.1679729195837 24
TNRC18P3 TNRC18P3 violet 16.6740386145423 2.57163234378176 14.1024062707606 -11.5307739269788 25
RNU6-841P RNU6-841P violet 17.6427354733265 2.56929128872657 15.0734441846 -12.5041528958734 26
AC095038.2 AC095038.2 violet 20.0500283897457 2.51419524475722 17.5358331449884 -15.0216379002312 27
AC092637.1 AC092637.1 violet 20.0894626470748 2.51059010436464 17.5788725427102 -15.0682824383455 28
AC095038.1 AC095038.1 violet 22.3898261396437 2.50789021767865 19.8819359219651 -17.3740457042864 29
AC034114.2 AC034114.2 violet 23.0117587324235 2.50030211364713 20.5114566187764 -18.0111545051292 30
AL157838.1 AL157838.1 violet 17.9121585555343 2.48977400282993 15.4223845527044 -12.9326105498745 31
AC119677.1 AC119677.1 violet 20.5454004649134 2.43356586505251 18.1118345998608 -15.6782687348083 32
AL713923.1 AL713923.1 violet 16.8764260135262 2.37777446819025 14.498651545336 -12.1208770771457 33
AL161669.1 AL161669.1 violet 18.7232965768743 2.31089335229411 16.4124032245802 -14.1015098722861 34
AL136115.2 AL136115.2 violet 21.2925633047411 2.30566656976946 18.9868967349716 -16.6812301652022 35
SULT2A1 SULT2A1 violet 18.8984705246017 2.2842113902397 16.6142591343621 -14.3300477441224 36
AC009779.5 AC009779.5 violet 19.8408765769771 2.18819890495207 17.652677672025 -15.4644787670729 37
RNU2-55P RNU2-55P violet 17.2442246379363 2.18635722142117 15.0578674165151 -12.8715101950939 38
AC023906.5 AC023906.5 violet 17.2149293715685 2.04806786939373 15.1668615021747 -13.118793632781 39
RPL7P48 RPL7P48 violet 21.9214613732163 2.0112075690683 19.910253804148 -17.8990462350797 40
RNU6-698P RNU6-698P violet 15.4336078502109 1.97801434174692 13.4555935084639 -11.477579166717 41
DDX4 DDX4 violet 19.5896397815312 1.89033729591818 17.699302485613 -15.8089651896948 42
RNU6-332P RNU6-332P violet 17.5543365113634 1.83250440462234 15.721832106741 -13.8893277021187 43
AP002986.1 AP002986.1 violet 18.7718995583148 1.82204530304736 16.9498542552674 -15.1278089522201 44
AXDND1 AXDND1 violet 20.0825480266479 1.77309286507042 18.3094551615775 -16.5363622965071 45
AC024559.2 AC024559.2 violet 19.1994798397326 1.72668442541704 17.4727954143156 -15.7461109888985 46
PGAM1P5 PGAM1P5 violet 20.488051688492 1.70945034647067 18.7786013420213 -17.0691509955506 47
AC109635.2 AC109635.2 violet 16.7643181715507 1.70759569067935 15.0567224808713 -13.349126790192 48
AL445488.1 AL445488.1 violet 18.9919081799087 1.70150129306118 17.2904068868475 -15.5889055937863 49
AC073901.1 AC073901.1 violet 16.0895242713461 1.68790026740572 14.4016240039404 -12.7137237365347 50
AL033527.4 AL033527.4 violet 15.8359419519803 1.67302916970647 14.1629127822738 -12.4898836125674 51
AC092364.1 AC092364.1 violet 17.8798727990308 1.66899199985812 16.2108807991727 -14.5418887993146 52
CR769775.2 CR769775.2 violet 16.8428175458083 1.64574815020552 15.1970693956028 -13.5513212453972 53
RNU6-592P RNU6-592P violet 15.7166919902167 1.6345228278494 14.0821691623673 -12.4476463345179 54
AC007277.1 AC007277.1 violet 17.4120629180925 1.61152843182611 15.8005344862664 -14.1890060544403 55
AC108099.1 AC108099.1 violet 17.0311767951717 1.56902426099674 15.4621525341749 -13.8931282731782 56
AC009452.1 AC009452.1 violet 16.3995559326852 1.56822878999615 14.8313271426891 -13.2630983526929 57
AC011483.1 AC011483.1 violet 18.172278157406 1.56098041339815 16.6112977440078 -15.0503173306097 58
LINC01562 LINC01562 violet 16.6609753738708 1.55418646402074 15.10678890985 -13.5526024458293 59
AC246680.1 AC246680.1 violet 14.5450497253472 1.55066098746976 12.9943887378774 -11.4437277504077 60
RNA5SP117 RNA5SP117 violet 16.3618437431351 1.5438255947779 14.8180181483572 -13.2741925535793 61
AC092701.1 AC092701.1 violet 15.2764831693048 1.54167317984865 13.7348099894562 -12.1931368096075 62
RN7SL140P RN7SL140P violet 17.4163260229035 1.52676787242984 15.8895581504737 -14.3627902780438 63
RPL34P29 RPL34P29 violet 16.3322484524346 1.52210422727526 14.8101442251594 -13.2880399978841 64
AC010401.2 AC010401.2 violet 17.8822494272874 1.50287918629549 16.3793702409919 -14.8764910546964 65
AC104073.4 AC104073.4 violet 16.4153682642999 1.49741104532652 14.9179572189734 -13.4205461736469 66
RPS27AP19 RPS27AP19 violet 16.1617975987754 1.47889223315294 14.6829053656225 -13.2040131324695 67
AP001485.1 AP001485.1 violet 15.2276882282233 1.47341048260751 13.7542777456157 -12.2808672630082 68
LINC01620 LINC01620 violet 18.8444693083855 1.45054806758346 17.3939212408021 -15.9433731732186 69
RPS12P18 RPS12P18 violet 19.5980167202122 1.44567474193204 18.1523419782802 -16.7066672363481 70
AC104170.1 AC104170.1 violet 19.4320127878498 1.41084416860828 18.0211686192416 -16.6103244506333 71
RNU1-130P RNU1-130P violet 17.5421281027426 1.4100679914944 16.1320601112482 -14.7219921197538 72
TMPRSS12 TMPRSS12 violet 18.6949163692007 1.39887538111539 17.2960409880853 -15.8971656069699 73
AC116553.1 AC116553.1 violet 14.5697637977884 1.39733080428452 13.1724329935039 -11.7751021892193 74
ADORA2A-AS1 ADORA2A-AS1 violet 17.6023016389562 1.38783714203015 16.214464496926 -14.8266273548959 75
CYP2AB1P CYP2AB1P violet 17.9737871572315 1.3767443769839 16.5970427802476 -15.2202984032637 76
AC010643.1 AC010643.1 violet 14.2969269535993 1.37313028045559 12.9237966731437 -11.5506663926881 77
FABP5P13 FABP5P13 violet 16.0958036353763 1.370922631011 14.7248810043653 -13.3539583733543 78
AL352984.1 AL352984.1 violet 21.6220911396887 1.35661418743933 20.2654769522493 -18.90886276481 79
CYP2AC1P CYP2AC1P violet 18.2695416106718 1.35163395572187 16.9179076549499 -15.5662736992281 80
AP002795.1 AP002795.1 violet 14.3669738255368 1.34240115988751 13.0245726656493 -11.6821715057618 81
TCP11X3P TCP11X3P violet 22.1622892203081 1.29421312180412 20.8680760985039 -19.5738629766998 82
AC023669.1 AC023669.1 violet 19.7295540476454 1.27165860726759 18.4578954403779 -17.1862368331103 83
NYX NYX violet 15.2736776018615 1.23998882970664 14.0336887721549 -12.7936999424482 84
NARSP2 NARSP2 violet 18.599092673484 1.23149774109092 17.3675949323931 -16.1360971913022 85
BSPH1 BSPH1 violet 16.3404247121842 1.21450048091237 15.1259242312719 -13.9114237503595 86
CIB3 CIB3 violet 14.9247705955957 1.21159839680373 13.713172198792 -12.5015738019882 87
AL391832.1 AL391832.1 violet 13.7733740567822 1.16925523544706 12.6041188213351 -11.4348635858881 88
AC073539.1 AC073539.1 violet 16.7031486045788 1.16884917482939 15.5342994297494 -14.36545025492 89
AC091806.1 AC091806.1 violet 17.60362657723 1.15808699757904 16.4455395796509 -15.2874525820719 90
RN7SKP135 RN7SKP135 violet 18.2050680363253 1.13856767936466 17.0665003569607 -15.927932677596 91
HPRT1P1 HPRT1P1 violet 14.3528297971446 1.13260547990939 13.2202243172352 -12.0876188373258 92
RNU1-141P RNU1-141P violet 12.9952729921457 1.12739426618279 11.8678787259629 -10.7404844597802 93
RPS3AP9 RPS3AP9 violet 14.3213959600209 1.11648054398771 13.2049154160331 -12.0884348720454 94
AL031584.2 AL031584.2 violet 14.1909377786907 1.10451936124518 13.0864184174455 -11.9818990562003 95
AL023280.1 AL023280.1 violet 14.638136833935 1.10307578557327 13.5350610483618 -12.4319852627885 96
UNC93B8 UNC93B8 violet 13.7054278927508 1.0965393193644 12.6088885733864 -11.512349254022 97
AC011294.1 AC011294.1 violet 17.227978238438 1.08437159930935 16.1436066391286 -15.0592350398193 98
RNU2-40P RNU2-40P violet 13.9490139024446 1.07659345663983 12.8724204458048 -11.795826989165 99
