PSID Gene Module kTotal kWithin kOut kDiff rank
AC026371.1 AC026371.1 darkolivegreen 18.6434058832668 5.5627566359281 13.0806492473387 -7.51789261141061 1
AC007513.1 AC007513.1 darkolivegreen 15.3032334734707 5.23261971894196 10.0706137545288 -4.83799403558681 2
CSN1S1 CSN1S1 darkolivegreen 16.3499327098353 4.87288967767209 11.4770430321632 -6.60415335449115 3
KRT72 KRT72 darkolivegreen 14.5124574074844 4.31053466547695 10.2019227420074 -5.89138807653048 4
LINC02375 LINC02375 darkolivegreen 14.394816160684 4.14589327052095 10.248922890163 -6.10302961964207 5
RNU1-104P RNU1-104P darkolivegreen 13.8505938007196 4.10437219899057 9.74622160172905 -5.64184940273848 6
AC073913.1 AC073913.1 darkolivegreen 14.5291103653408 3.90254718533355 10.6265631800072 -6.72401599467364 7
TTC41P TTC41P darkolivegreen 14.2081740907537 3.72669650788441 10.4814775828692 -6.75478107498484 8
AC084200.1 AC084200.1 darkolivegreen 15.047644111271 3.70927329213696 11.3383708191341 -7.62909752699713 9
ANO2 ANO2 darkolivegreen 15.2842275641269 3.64601354735186 11.6382140167751 -7.9922004694232 10
AC019209.1 AC019209.1 darkolivegreen 14.7286270534995 3.56948160978611 11.1591454437134 -7.58966383392733 11
AL513043.1 AL513043.1 darkolivegreen 15.1899269598955 3.47923225634831 11.7106947035472 -8.23146244719886 12
AC025164.1 AC025164.1 darkolivegreen 13.4565762759129 3.29334543892096 10.1632308369919 -6.86988539807098 13
AP000522.1 AP000522.1 darkolivegreen 12.6592084402598 3.15923560197115 9.49997283828863 -6.34073723631748 14
BANCR BANCR darkolivegreen 13.9542106586044 3.05493879166473 10.8992718669397 -7.84433307527495 15
LINC02372 LINC02372 darkolivegreen 13.253776274539 2.98850757524249 10.2652686992965 -7.27676112405402 16
PPP1R2P10 PPP1R2P10 darkolivegreen 12.5443710180592 2.91242989492063 9.63194112313858 -6.71951122821795 17
AC079031.1 AC079031.1 darkolivegreen 12.2998237950479 2.90314685656445 9.39667693848342 -6.49353008191897 18
LDHAL6CP LDHAL6CP darkolivegreen 12.4042688596707 2.69716825419367 9.707100605477 -7.00993235128334 19
LINC02376 LINC02376 darkolivegreen 13.2836910401547 2.69358094482779 10.5901100953269 -7.89652915049911 20
AC005845.1 AC005845.1 darkolivegreen 13.3299189811073 2.46940495253943 10.8605140285678 -8.3911090760284 21
PTPRG-AS1 PTPRG-AS1 darkolivegreen 14.2518581940381 2.45457767502388 11.7972805190142 -9.34270284399031 22
AC114814.2 AC114814.2 darkolivegreen 13.4580450213401 2.42799434952554 11.0300506718146 -8.60205632228905 23
AC124947.1 AC124947.1 darkolivegreen 13.1393848653159 2.34850976489744 10.7908751004185 -8.44236533552104 24
USP44 USP44 darkolivegreen 12.8805740640114 2.33746526210724 10.5431088019042 -8.20564353979695 25
SMARCAD1 SMARCAD1 darkolivegreen 13.2588223886916 1.89981956409005 11.3590028246015 -9.45918326051147 26
KRT71 KRT71 darkolivegreen 13.1163073798433 1.85677865528281 11.2595287245605 -9.40275006927772 27
PLUT PLUT darkolivegreen 18.5305239702743 1.77184184790346 16.7586821223708 -14.9868402744673 28
AC104435.2 AC104435.2 darkolivegreen 14.8708352075104 1.67798696142847 13.192848246082 -11.5148612846535 29
PLA2G3 PLA2G3 darkolivegreen 12.8199879795651 1.59566542698537 11.2243225525798 -9.6286571255944 30
MON2 MON2 darkolivegreen 13.1616684259132 1.48311550205955 11.6785529238536 -10.1954374217941 31
AC078814.2 AC078814.2 darkolivegreen 12.0434039980226 1.40555640353315 10.6378475944895 -9.23229119095631 32
AC012464.1 AC012464.1 darkolivegreen 12.3640013900084 1.40072696962127 10.9632744203871 -9.56254745076585 33
CASC18 CASC18 darkolivegreen 11.999379270611 1.31925708582266 10.6801221847883 -9.36086509896565 34
FRMD7 FRMD7 darkolivegreen 14.535662910894 1.2950024063921 13.2406605045019 -11.9456580981098 35
METAP2 METAP2 darkolivegreen 12.0808984015456 1.26995814983517 10.8109402517104 -9.54098210187525 36
C12orf50 C12orf50 darkolivegreen 11.9769132123479 1.26934195732169 10.7075712550262 -9.4382292977045 37
FAM86FP FAM86FP darkolivegreen 11.0768528101557 1.15620357656586 9.92064923358979 -8.76444565702393 38
GRID2 GRID2 darkolivegreen 12.3719110813164 1.1545762554062 11.2173348259102 -10.062758570504 39
RASSF8 RASSF8 darkolivegreen 11.8645495780242 1.11038136503606 10.7541682129881 -9.64378684795204 40
MTCO2P20 MTCO2P20 darkolivegreen 11.28280466639 1.09362023842998 10.18918442796 -9.09556418953004 41
LINC01490 LINC01490 darkolivegreen 16.2517900961106 1.08774325620554 15.1640468399051 -14.0763035836995 42
LINC01301 LINC01301 darkolivegreen 11.5056213164154 1.08724903840177 10.4183722780136 -9.33112323961181 43
LINC02385 LINC02385 darkolivegreen 11.1873325278822 1.08371948571251 10.1036130421697 -9.01989355645716 44
ANKRD36BP2 ANKRD36BP2 darkolivegreen 12.341967862147 0.972401461587936 11.369566400559 -10.3971649389711 45
LIPE-AS1 LIPE-AS1 darkolivegreen 14.9511061915323 0.943815313899083 14.0072908776332 -13.0634755637341 46
C1GALT1P1 C1GALT1P1 darkolivegreen 10.4257131520597 0.89580307885418 9.52991007320554 -8.63410699435136 47
NME2P1 NME2P1 darkolivegreen 10.7734765916461 0.887996088918941 9.88548050272714 -8.9974844138082 48
SOCS2-AS1 SOCS2-AS1 darkolivegreen 11.2789697306875 0.886895709751195 10.3920740209363 -9.50517831118507 49
RASSF8-AS1 RASSF8-AS1 darkolivegreen 11.5643643855824 0.855808487613504 10.7085558979689 -9.85274741035542 50
