PSID Gene Module kTotal kWithin kOut kDiff rank
PAGE1 PAGE1 orange 20.9055298447443 7.2181242720625 13.6874055726818 -6.4692813006193 1
USP26 USP26 orange 20.5441100878606 7.17208999883958 13.372020089021 -6.19993009018146 2
MARCOL MARCOL orange 18.9798874817144 6.68148696769691 12.2984005140175 -5.61691354632062 3
AC026785.3 AC026785.3 orange 18.8695213984965 6.00100451686412 12.8685168816324 -6.86751236476826 4
ADGRG4 ADGRG4 orange 19.5211901447362 5.67351044651205 13.8476796982241 -8.17416925171209 5
FGFBP1 FGFBP1 orange 15.9430586010225 5.18152934021984 10.7615292608027 -5.57999992058282 6
AL121956.1 AL121956.1 orange 17.4511227954461 4.7242504060062 12.7268723894399 -8.00262198343374 7
MROH2B MROH2B orange 19.5864816339533 4.4326249986477 15.1538566353056 -10.7212316366579 8
PSG4 PSG4 orange 17.068731075567 4.09092522591616 12.9778058496508 -8.88688062373467 9
CGA CGA orange 14.7821603006648 3.88870981058265 10.8934504900821 -7.00474067949949 10
CXorf66 CXorf66 orange 18.4574778966126 3.82101480526241 14.6364630913502 -10.8154482860878 11
OR2J3 OR2J3 orange 19.0998380444863 3.81676656021008 15.2830714842763 -11.4663049240662 12
OR10Z1 OR10Z1 orange 14.983028843901 3.70548455687516 11.2775442870258 -7.57205973015068 13
USP29 USP29 orange 16.8673446716448 3.67301442942078 13.194330242224 -9.52131581280326 14
ALPP ALPP orange 15.5962310686416 3.64151418513626 11.9547168835053 -8.31320269836909 15
KRT8 KRT8 orange 15.0366752257083 3.50459977876591 11.5320754469424 -8.02747566817648 16
INSL4 INSL4 orange 16.1043882194428 3.14051747361485 12.9638707458279 -9.8233532722131 17
ALPI ALPI orange 13.0159186856661 2.98577090590964 10.0301477797565 -7.04437687384681 18
DEFB116 DEFB116 orange 15.3948381932714 2.91923635041231 12.4756018428591 -9.55636549244679 19
MAGEB4 MAGEB4 orange 13.3914499397791 2.78992357678581 10.6015263629933 -7.81160278620749 20
UGT3A1 UGT3A1 orange 22.5764522687639 2.70072556365984 19.8757267051041 -17.1750011414443 21
OR9Q2 OR9Q2 orange 14.9795200304798 2.69898804566404 12.2805319848158 -9.58154393915171 22
MRRFP1 MRRFP1 orange 13.3917903430437 2.69117293678808 10.7006174062556 -8.00944446946754 23
BEND2 BEND2 orange 18.3954346820366 2.64506939793774 15.7503652840989 -13.1052958861611 24
MAGEB3 MAGEB3 orange 15.7577681950415 2.5439836235083 13.2137845715332 -10.6698009480249 25
SAGE3P SAGE3P orange 14.5478090131188 2.4758574070799 12.0719516060389 -9.59609419895896 26
DCAF8L1 DCAF8L1 orange 13.5394830873457 2.44705206749462 11.0924310198511 -8.64537895235647 27
KIAA1210 KIAA1210 orange 17.1179030540288 2.40324317001142 14.7146598840173 -12.3114167140059 28
OR2V1 OR2V1 orange 13.821418790101 2.33128069907465 11.4901380910264 -9.15885739195173 29
AL359263.1 AL359263.1 orange 13.3766425994919 2.30113041182258 11.0755121876694 -8.77438177584679 30
C8B C8B orange 21.4418552430239 2.25819299281757 19.1836622502063 -16.9254692573888 31
MBD3L2B MBD3L2B orange 13.3888687809375 2.25602340294581 11.1328453779917 -8.87682197504588 32
RNU1-15P RNU1-15P orange 14.4191801685662 2.24825745434231 12.1709227142239 -9.92266525988159 33
ACTR3P2 ACTR3P2 orange 12.8877535830022 2.13011138551183 10.7576421974904 -8.62753081197852 34
OR11H4 OR11H4 orange 13.8411016882374 2.10410519385732 11.7369964943801 -9.63289130052276 35
SPANXN5 SPANXN5 orange 13.8262383066341 2.01584996219881 11.8103883444352 -9.79453838223643 36
TRIML2 TRIML2 orange 13.2357392089228 2.00794189853499 11.2277973103878 -9.21985541185281 37
FSCB FSCB orange 12.9699333182273 1.98013490534722 10.9897984128801 -9.0096635075329 38
